SK_ID_CURR,TARGET,NAME_CONTRACT_TYPE,CODE_GENDER,FLAG_OWN_CAR,FLAG_OWN_REALTY,CNT_CHILDREN,AMT_INCOME_TOTAL,AMT_CREDIT,AMT_ANNUITY,AMT_GOODS_PRICE,NAME_TYPE_SUITE,NAME_INCOME_TYPE,NAME_EDUCATION_TYPE,NAME_FAMILY_STATUS,NAME_HOUSING_TYPE,REGION_POPULATION_RELATIVE,DAYS_BIRTH,DAYS_EMPLOYED,DAYS_REGISTRATION,DAYS_ID_PUBLISH,OWN_CAR_AGE,FLAG_MOBIL,FLAG_EMP_PHONE,FLAG_WORK_PHONE,FLAG_CONT_MOBILE,FLAG_PHONE,FLAG_EMAIL,OCCUPATION_TYPE,CNT_FAM_MEMBERS,REGION_RATING_CLIENT,REGION_RATING_CLIENT_W_CITY,WEEKDAY_APPR_PROCESS_START,HOUR_APPR_PROCESS_START,REG_REGION_NOT_LIVE_REGION,REG_REGION_NOT_WORK_REGION,LIVE_REGION_NOT_WORK_REGION,REG_CITY_NOT_LIVE_CITY,REG_CITY_NOT_WORK_CITY,LIVE_CITY_NOT_WORK_CITY,ORGANIZATION_TYPE,EXT_SOURCE_1,EXT_SOURCE_2,EXT_SOURCE_3,APARTMENTS_AVG,BASEMENTAREA_AVG,YEARS_BEGINEXPLUATATION_AVG,YEARS_BUILD_AVG,COMMONAREA_AVG,ELEVATORS_AVG,ENTRANCES_AVG,FLOORSMAX_AVG,FLOORSMIN_AVG,LANDAREA_AVG,LIVINGAPARTMENTS_AVG,LIVINGAREA_AVG,NONLIVINGAPARTMENTS_AVG,NONLIVINGAREA_AVG,APARTMENTS_MODE,BASEMENTAREA_MODE,YEARS_BEGINEXPLUATATION_MODE,YEARS_BUILD_MODE,COMMONAREA_MODE,ELEVATORS_MODE,ENTRANCES_MODE,FLOORSMAX_MODE,FLOORSMIN_MODE,LANDAREA_MODE,LIVINGAPARTMENTS_MODE,LIVINGAREA_MODE,NONLIVINGAPARTMENTS_MODE,NONLIVINGAREA_MODE,APARTMENTS_MEDI,BASEMENTAREA_MEDI,YEARS_BEGINEXPLUATATION_MEDI,YEARS_BUILD_MEDI,COMMONAREA_MEDI,ELEVATORS_MEDI,ENTRANCES_MEDI,FLOORSMAX_MEDI,FLOORSMIN_MEDI,LANDAREA_MEDI,LIVINGAPARTMENTS_MEDI,LIVINGAREA_MEDI,NONLIVINGAPARTMENTS_MEDI,NONLIVINGAREA_MEDI,FONDKAPREMONT_MODE,HOUSETYPE_MODE,TOTALAREA_MODE,WALLSMATERIAL_MODE,EMERGENCYSTATE_MODE,OBS_30_CNT_SOCIAL_CIRCLE,DEF_30_CNT_SOCIAL_CIRCLE,OBS_60_CNT_SOCIAL_CIRCLE,DEF_60_CNT_SOCIAL_CIRCLE,DAYS_LAST_PHONE_CHANGE,FLAG_DOCUMENT_2,FLAG_DOCUMENT_3,FLAG_DOCUMENT_4,FLAG_DOCUMENT_5,FLAG_DOCUMENT_6,FLAG_DOCUMENT_7,FLAG_DOCUMENT_8,FLAG_DOCUMENT_9,FLAG_DOCUMENT_10,FLAG_DOCUMENT_11,FLAG_DOCUMENT_12,FLAG_DOCUMENT_13,FLAG_DOCUMENT_14,FLAG_DOCUMENT_15,FLAG_DOCUMENT_16,FLAG_DOCUMENT_17,FLAG_DOCUMENT_18,FLAG_DOCUMENT_19,FLAG_DOCUMENT_20,FLAG_DOCUMENT_21,AMT_REQ_CREDIT_BUREAU_HOUR,AMT_REQ_CREDIT_BUREAU_DAY,AMT_REQ_CREDIT_BUREAU_WEEK,AMT_REQ_CREDIT_BUREAU_MON,AMT_REQ_CREDIT_BUREAU_QRT,AMT_REQ_CREDIT_BUREAU_YEAR
100866,0,Cash loans,F,N,Y,0,225000.0,398016.0,31576.5,360000.0,Unaccompanied,Working,Higher education,Separated,House / apartment,0.04622,-15453,-1357,-112.0,-4436,,1,1,0,1,0,0,HR staff,1.0,1,1,TUESDAY,12,0,0,0,0,0,0,Agriculture,0.6983170060922815,0.7169405650087814,0.445396241560834,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,-1181.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
100867,0,Cash loans,F,Y,Y,0,180000.0,239850.0,23494.5,225000.0,Unaccompanied,Pensioner,Higher education,Widow,House / apartment,0.006629,-24645,365243,-1182.0,-1203,8.0,1,0,0,1,0,0,,1.0,2,2,THURSDAY,5,0,0,0,0,0,0,XNA,,0.5423343279237876,0.2735646775174348,0.099,0.0,0.9796,0.7212,0.0064,0.0,0.2069,0.125,0.1667,0.0221,0.0807,0.0986,0.0,0.0,0.1008,0.0,0.9796,0.7321,0.0064,0.0,0.2069,0.125,0.1667,0.0226,0.0882,0.1027,0.0,0.0,0.0999,0.0,0.9796,0.7249,0.0064,0.0,0.2069,0.125,0.1667,0.0225,0.0821,0.1003,0.0,0.0,reg oper account,block of flats,0.081,Panel,No,0.0,0.0,0.0,0.0,-213.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,2.0,4.0
100868,0,Cash loans,F,N,N,0,112500.0,450000.0,27324.0,450000.0,Unaccompanied,Commercial associate,Secondary / secondary special,Separated,House / apartment,0.014519999999999996,-19129,-2919,-314.0,-2673,,1,1,0,1,0,0,High skill tech staff,1.0,2,2,THURSDAY,14,0,0,0,0,0,0,Business Entity Type 3,,0.6086145238551975,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.0,0.0,2.0,0.0,-2005.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,
100869,0,Cash loans,F,N,N,0,90000.0,242950.5,14994.0,184500.0,Unaccompanied,Working,Secondary / secondary special,Separated,House / apartment,0.020713,-16645,-300,-244.0,-208,,1,1,0,1,0,0,High skill tech staff,1.0,3,2,MONDAY,6,0,0,0,0,0,0,Business Entity Type 3,0.08051491301159555,0.3643524818084565,0.3859146722745145,0.0825,0.0797,0.9757,0.6668,0.008,0.0,0.1379,0.1667,0.2083,0.0345,0.0672,0.0712,0.0,0.0,0.084,0.0828,0.9757,0.6798,0.0081,0.0,0.1379,0.1667,0.2083,0.0353,0.0735,0.0742,0.0,0.0,0.0833,0.0797,0.9757,0.6713,0.008,0.0,0.1379,0.1667,0.2083,0.0351,0.0684,0.0725,0.0,0.0,reg oper account,block of flats,0.056,Panel,No,5.0,0.0,5.0,0.0,-18.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
100870,0,Cash loans,F,N,Y,0,90000.0,203760.0,11506.5,180000.0,Unaccompanied,State servant,Secondary / secondary special,Married,House / apartment,0.01885,-18840,-9569,-10966.0,-2395,,1,1,0,1,0,0,Core staff,2.0,2,2,FRIDAY,15,0,0,0,0,1,1,Postal,,0.6944819093322582,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5.0,2.0,5.0,2.0,-1906.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,
100871,0,Cash loans,M,N,Y,0,90288.0,405000.0,16623.0,405000.0,Unaccompanied,Commercial associate,Secondary / secondary special,Single / not married,House / apartment,0.030755,-7865,-300,-69.0,-446,,1,1,1,1,1,0,Sales staff,1.0,2,2,WEDNESDAY,17,0,0,0,0,1,1,Trade: type 3,0.06771300570675587,0.4679933005824503,0.1674084472266241,0.0216,0.0445,0.9816,0.7484,0.0089,0.0,0.0345,0.1667,0.2083,0.0369,0.0177,0.0426,0.0,0.0,0.0221,0.0462,0.9816,0.7583,0.0089,0.0,0.0345,0.1667,0.2083,0.0378,0.0193,0.0444,0.0,0.0,0.0219,0.0445,0.9816,0.7518,0.0089,0.0,0.0345,0.1667,0.2083,0.0376,0.018000000000000002,0.0434,0.0,0.0,reg oper account,block of flats,0.0412,"Stone, brick",No,0.0,0.0,0.0,0.0,-314.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,2.0,2.0
100873,0,Cash loans,F,N,Y,0,360000.0,1030500.0,43659.0,1030500.0,Unaccompanied,Commercial associate,Higher education,Single / not married,House / apartment,0.072508,-19776,-1236,-9513.0,-3174,,1,1,0,1,1,0,Accountants,1.0,1,1,FRIDAY,18,0,0,0,0,0,0,Business Entity Type 3,0.6892849143652527,0.7478661139929402,,0.1522,0.1234,0.9722,,,0.1732,0.1493,0.2917,,0.0,,0.185,,0.0878,0.0672,0.0337,0.9722,,,0.2417,0.2069,0.2917,,0.0,,0.0442,,0.0247,0.1926,0.1198,0.9722,,,0.24,0.2069,0.2917,,0.0,,0.2554,,0.0994,,block of flats,0.2271,"Stone, brick",No,0.0,0.0,0.0,0.0,-482.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,
100874,0,Cash loans,F,N,Y,0,225000.0,582768.0,59845.5,540000.0,Unaccompanied,Commercial associate,Higher education,Married,House / apartment,0.035792000000000004,-21642,-98,-128.0,-2551,,1,1,0,1,0,0,,2.0,2,2,FRIDAY,15,0,0,0,0,0,0,Electricity,,0.18518456634497205,0.5478104658520093,0.1649,0.0632,0.9995,0.9932,0.0658,0.16,0.069,0.375,0.4167,0.0899,0.1177,0.1591,0.0772,0.3443,0.1681,0.0656,0.9995,0.9935,0.0664,0.1611,0.069,0.375,0.4167,0.0919,0.1286,0.1657,0.0778,0.3645,0.1665,0.0632,0.9995,0.9933,0.0662,0.16,0.069,0.375,0.4167,0.0914,0.1197,0.1619,0.0776,0.3515,reg oper spec account,block of flats,0.2,"Stone, brick",No,0.0,0.0,0.0,0.0,0.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,1.0,0.0,2.0
100875,0,Cash loans,F,N,Y,1,126000.0,260640.0,26838.0,225000.0,Unaccompanied,Commercial associate,Secondary / secondary special,Married,House / apartment,0.031329,-10303,-1062,-2231.0,-2294,,1,1,0,1,0,0,Laborers,3.0,2,2,WEDNESDAY,14,0,0,0,0,0,0,Industry: type 5,,0.6174020749784809,0.6041125998015721,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,-565.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,1.0,0.0,1.0,1.0
100876,0,Cash loans,F,Y,Y,1,139500.0,317178.0,23845.5,283500.0,Unaccompanied,Working,Higher education,Married,House / apartment,0.025164,-13465,-380,-72.0,-4692,5.0,1,1,0,1,0,1,High skill tech staff,3.0,2,2,THURSDAY,10,0,0,0,0,0,0,Industry: type 11,0.3026775146153074,0.6283580817444725,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.0,0.0,4.0,0.0,-3132.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,
100877,0,Cash loans,F,N,Y,0,90000.0,238896.0,11619.0,189000.0,Unaccompanied,Working,Secondary / secondary special,Widow,House / apartment,0.004849,-16989,-665,-1715.0,-533,,1,1,1,1,0,0,Laborers,1.0,2,2,FRIDAY,12,0,0,0,0,0,0,Industry: type 3,,0.3622937185584311,,0.0165,0.0,0.9791,0.7144,0.0014,0.0,0.069,0.0417,0.0,0.0101,0.0134,0.015,0.0,0.0,0.0168,0.0,0.9791,0.7256,0.0014,0.0,0.069,0.0417,0.0,0.0103,0.0147,0.0156,0.0,0.0,0.0167,0.0,0.9791,0.7182,0.0014,0.0,0.069,0.0417,0.0,0.0103,0.0137,0.0152,0.0,0.0,reg oper account,block of flats,0.0225,"Stone, brick",No,2.0,0.0,2.0,0.0,-269.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,
100878,0,Cash loans,F,N,Y,1,247500.0,835380.0,35523.0,675000.0,Unaccompanied,Working,Secondary / secondary special,Married,House / apartment,0.008019,-16851,-1310,-675.0,-390,,1,1,0,1,0,0,Laborers,3.0,2,2,SATURDAY,12,0,0,0,0,1,1,Self-employed,,0.5673307155535908,0.6658549219640212,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,0.0,1.0,0.0,-1905.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,1.0,1.0
100879,1,Cash loans,F,Y,Y,0,450000.0,1323000.0,47650.5,1323000.0,Unaccompanied,Working,Higher education,Married,House / apartment,0.018209,-18740,-1369,-8719.0,-2232,2.0,1,1,0,1,0,0,Sales staff,2.0,3,3,TUESDAY,10,0,0,0,0,0,0,Trade: type 7,0.821621599548189,0.22739695236696586,0.31703177858344445,0.1113,0.0792,0.9856,0.8028,0.056,0.0,0.2069,0.1667,0.0417,0.0747,0.0908,0.0892,0.0,0.0,0.1134,0.0822,0.9856,0.8105,0.0565,0.0,0.2069,0.1667,0.0417,0.0764,0.0992,0.093,0.0,0.0,0.1124,0.0792,0.9856,0.8054,0.0563,0.0,0.2069,0.1667,0.0417,0.076,0.0923,0.0908,0.0,0.0,reg oper account,block of flats,0.1008,Panel,No,1.0,0.0,1.0,0.0,-271.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,1.0,0.0,1.0
100880,0,Cash loans,F,N,N,0,67500.0,143910.0,14872.5,135000.0,Unaccompanied,Pensioner,Lower secondary,Married,House / apartment,0.031329,-22637,365243,-7608.0,-4984,,1,0,0,1,1,0,,2.0,2,2,MONDAY,14,0,0,0,0,0,0,XNA,0.7800234135137316,0.7519834396765074,0.5832379256761245,0.0918,0.1067,0.9871,0.8232,0.0471,0.0,0.1379,0.1667,0.0417,0.0812,0.0706,0.0864,0.0193,0.0196,0.0935,0.1107,0.9871,0.8301,0.0475,0.0,0.1379,0.1667,0.0417,0.0831,0.0771,0.0901,0.0195,0.0207,0.0926,0.1067,0.9871,0.8256,0.0474,0.0,0.1379,0.1667,0.0417,0.0827,0.0718,0.08800000000000001,0.0194,0.02,reg oper account,block of flats,0.0722,Monolithic,No,0.0,0.0,0.0,0.0,-2889.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,2.0
100881,0,Revolving loans,M,N,N,0,243000.0,180000.0,9000.0,180000.0,Unaccompanied,State servant,Secondary / secondary special,Single / not married,With parents,0.010006000000000001,-7705,-350,-6738.0,-393,,1,1,0,1,0,0,,1.0,2,1,TUESDAY,16,0,0,0,0,1,1,Other,0.19647864996416725,0.28811290734184297,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,-265.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,
100882,0,Cash loans,F,N,Y,0,213750.0,765000.0,39060.0,765000.0,Unaccompanied,Working,Secondary / secondary special,Separated,House / apartment,0.01885,-14661,-413,-582.0,-1072,,1,1,0,1,0,0,,1.0,2,2,WEDNESDAY,10,0,0,0,0,1,1,Business Entity Type 3,0.13613034291762904,0.6821588851442865,0.7713615919194317,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.0,0.0,2.0,0.0,-543.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,1.0
100883,0,Cash loans,F,Y,N,2,112500.0,117162.0,11718.0,103500.0,Unaccompanied,Working,Secondary / secondary special,Married,House / apartment,0.010966,-9106,-1031,-9064.0,-1739,5.0,1,1,0,1,0,0,Sales staff,4.0,2,2,THURSDAY,16,0,0,0,0,0,0,Self-employed,,0.6160581543165006,0.18411615593071512,0.0495,0.0,0.9737,0.6396,0.0045,0.0,0.1034,0.125,0.1667,0.0475,0.0403,0.0293,0.0,0.0,0.0504,0.0,0.9737,0.6537,0.0045,0.0,0.1034,0.125,0.1667,0.0486,0.0441,0.0305,0.0,0.0,0.05,0.0,0.9737,0.6444,0.0045,0.0,0.1034,0.125,0.1667,0.0483,0.041,0.0298,0.0,0.0,reg oper account,block of flats,0.0255,"Stone, brick",No,0.0,0.0,0.0,0.0,0.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
100884,0,Cash loans,F,N,Y,0,157500.0,327024.0,21420.0,270000.0,Unaccompanied,Working,Secondary / secondary special,Separated,House / apartment,0.018029,-10960,-1091,-5206.0,-1049,,1,1,0,1,0,0,High skill tech staff,1.0,3,3,WEDNESDAY,12,0,0,0,0,0,0,Medicine,0.1147882274758708,0.5763092744000353,0.16146308000577247,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7.0,1.0,7.0,1.0,-387.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,2.0,0.0
100885,0,Cash loans,F,N,N,0,157500.0,557770.5,20164.5,481500.0,Family,Working,Secondary / secondary special,Single / not married,House / apartment,0.00496,-12106,-3635,-5316.0,-2438,,1,1,0,1,0,0,Medicine staff,1.0,2,2,MONDAY,14,0,0,0,0,0,0,Business Entity Type 3,0.6137901931752264,0.6505560371285957,0.4668640059537032,0.0113,,0.9359,,,,,0.0417,,,,,,,0.0116,,0.9359,,,,,0.0417,,,,,,,0.0115,,0.9359,,,,,0.0417,,,,,,,,block of flats,0.0074,,No,0.0,0.0,0.0,0.0,0.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,3.0
100886,0,Cash loans,F,Y,Y,0,315000.0,697500.0,29682.0,697500.0,Unaccompanied,State servant,Higher education,Single / not married,House / apartment,0.006296,-15217,-6607,-3532.0,-5156,4.0,1,1,0,1,0,0,,1.0,3,3,TUESDAY,17,0,0,0,0,0,0,Other,0.5347676666668164,0.7816790508306426,0.5971924268337128,0.0851,,0.9826,0.728,,,0.2069,0.1667,,,,0.053,,0.0156,0.0473,,0.9801,0.7387,,,0.1379,0.1667,,,,0.0359,,0.0165,0.0859,,0.9826,0.7316,,,0.2069,0.1667,,,,0.0539,,0.0159,,block of flats,0.0446,"Stone, brick",No,1.0,0.0,1.0,0.0,-555.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,1.0
100887,0,Cash loans,F,N,Y,0,67500.0,157914.0,9193.5,139500.0,Unaccompanied,Pensioner,Secondary / secondary special,Widow,House / apartment,0.035792000000000004,-24680,365243,-8365.0,-5033,,1,0,0,1,0,0,,1.0,2,2,WEDNESDAY,12,0,0,0,0,0,0,XNA,,0.35728197361233577,0.6738300778602003,0.1237,,0.9876,,,0.08,0.0345,0.625,,,,0.1119,,,0.1261,,0.9876,,,0.0806,0.0345,0.625,,,,0.1166,,,0.1249,,0.9876,,,0.08,0.0345,0.625,,,,0.1139,,,,block of flats,0.08800000000000001,Block,No,3.0,1.0,3.0,1.0,-1380.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,1.0
100888,0,Cash loans,F,Y,N,0,135000.0,900000.0,26446.5,900000.0,Unaccompanied,Commercial associate,Secondary / secondary special,Married,House / apartment,0.014519999999999996,-18874,-12166,-6758.0,-2424,8.0,1,1,0,1,0,0,High skill tech staff,2.0,2,2,MONDAY,7,0,0,0,0,0,0,Industry: type 10,,0.6964040179960773,0.8106180215523969,0.1206,0.0929,0.9906,0.8776,0.0176,0.2,0.1262,0.4167,0.4375,0.0549,0.0971,0.1416,0.0019,0.0287,0.125,0.0603,0.9901,0.8759,0.0,0.1611,0.069,0.4583,0.375,0.0363,0.1028,0.1407,0.0,0.0,0.1239,0.0745,0.9906,0.8792,0.0177,0.16,0.069,0.4583,0.4375,0.0571,0.0988,0.1377,0.0019,0.0,reg oper spec account,block of flats,0.1203,Panel,No,0.0,0.0,0.0,0.0,-1709.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,6.0
100889,0,Revolving loans,F,Y,Y,0,450000.0,855000.0,42750.0,855000.0,"Spouse, partner",Commercial associate,Higher education,Married,House / apartment,0.04622,-12385,-5557,-2320.0,-2789,2.0,1,1,0,1,0,0,HR staff,2.0,1,1,FRIDAY,16,0,0,0,0,0,0,Self-employed,0.7628813154373115,0.7415931598648732,0.8633633824101478,0.1412,0.1688,0.9955,,,0.24,0.1379,0.5417,,,,0.1938,,0.1842,0.1439,0.1752,0.9955,,,0.2417,0.1379,0.5417,,,,0.202,,0.195,0.1426,0.1688,0.9955,,,0.24,0.1379,0.5417,,,,0.1973,,0.1881,,block of flats,0.1925,Mixed,No,0.0,0.0,0.0,0.0,-748.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
100890,0,Cash loans,F,N,Y,0,157500.0,553806.0,22090.5,495000.0,Unaccompanied,Working,Secondary / secondary special,Single / not married,House / apartment,0.011656999999999999,-20108,-4695,-10304.0,-3543,,1,1,0,1,1,0,Medicine staff,1.0,1,1,TUESDAY,15,0,0,0,0,0,0,Medicine,,0.7082301081114175,0.6610235391308081,0.2216,0.1515,0.9861,0.8096,0.0335,0.24,0.2069,0.3333,0.375,0.1149,0.1782,0.1555,0.0116,,0.2258,0.1572,0.9861,0.8171,0.0338,0.2417,0.2069,0.3333,0.375,0.1176,0.1947,0.162,0.0117,,0.2238,0.1515,0.9861,0.8121,0.0337,0.24,0.2069,0.3333,0.375,0.1169,0.1813,0.1583,0.0116,,reg oper account,block of flats,0.2245,Panel,No,0.0,0.0,0.0,0.0,-1287.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
100891,0,Cash loans,F,N,N,0,67500.0,203760.0,20281.5,180000.0,Family,Pensioner,Secondary / secondary special,Married,House / apartment,0.020246,-21817,365243,-6288.0,-5107,,1,0,0,1,0,0,,2.0,3,3,SATURDAY,7,0,0,0,0,0,0,XNA,,0.15732840499052822,0.5989262182569273,0.0959,0.1021,0.9955,0.9388,0.0873,0.06,0.1897,0.25,0.2917,0.1083,0.0782,0.0898,0.0,0.0,0.084,0.0747,0.9911,0.8824,0.0736,0.0,0.1034,0.1667,0.2083,0.0968,0.0735,0.0848,0.0,0.0,0.0968,0.1021,0.9955,0.9396,0.0878,0.06,0.1897,0.25,0.2917,0.1102,0.0795,0.0914,0.0,0.0,reg oper account,block of flats,0.064,"Stone, brick",No,2.0,0.0,2.0,0.0,0.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,3.0
100892,0,Cash loans,M,N,Y,0,315000.0,312682.5,29515.5,297000.0,Unaccompanied,Pensioner,Secondary / secondary special,Married,House / apartment,0.072508,-18284,365243,-5406.0,-1795,,1,0,0,1,0,0,,2.0,1,1,FRIDAY,10,0,0,0,0,0,0,XNA,,0.6727846517483742,,0.1567,0.0634,0.9816,0.7484,0.0,0.12,0.0517,0.6042,0.0417,0.1643,0.1278,0.1383,0.0,0.018000000000000002,0.1103,0.0463,0.9811,0.7452,0.0,0.0806,0.0345,0.625,0.0417,0.1024,0.0964,0.1036,0.0,0.0116,0.1114,0.0461,0.9811,0.7518,0.0,0.08,0.0345,0.625,0.0417,0.1434,0.0915,0.104,0.0,0.0198,not specified,block of flats,0.1996,Panel,No,0.0,0.0,0.0,0.0,-746.0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,
100893,0,Cash loans,F,N,Y,0,90000.0,701730.0,68490.0,675000.0,Children,Working,Higher education,Married,House / apartment,0.026392000000000002,-16419,-3300,-6874.0,-4536,,1,1,1,1,1,0,Core staff,2.0,2,2,THURSDAY,14,0,0,0,0,0,0,School,0.8427552663162746,0.7511300729625854,0.7922644738669378,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,-1288.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,1.0,0.0,3.0
100894,0,Cash loans,F,N,N,2,214650.0,1442952.0,42318.0,1260000.0,Family,Working,Higher education,Married,With parents,0.031329,-11916,-2716,-2379.0,-3128,,1,1,0,1,0,0,Core staff,4.0,2,2,THURSDAY,14,0,0,0,0,0,0,Security Ministries,,0.191031984944388,0.6785676886853644,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,No,0.0,0.0,0.0,0.0,0.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,1.0
100895,0,Cash loans,F,N,N,0,135000.0,675000.0,35964.0,675000.0,Unaccompanied,Working,Higher education,Married,House / apartment,0.031329,-16054,-8026,-2992.0,-4389,,1,1,1,1,0,0,High skill tech staff,2.0,2,2,THURSDAY,10,0,0,0,0,0,0,Other,0.640859489702766,0.7180575365896832,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,-1347.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,
100896,1,Cash loans,F,N,N,0,112500.0,1006920.0,44352.0,900000.0,Unaccompanied,Working,Secondary / secondary special,Married,House / apartment,0.035792000000000004,-13913,-1252,-3481.0,-4344,,1,1,1,1,0,0,Laborers,2.0,2,2,WEDNESDAY,19,0,0,0,0,1,1,Government,0.4970924430671282,0.6456536504439443,0.6023863442690867,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5.0,0.0,5.0,0.0,-2120.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,7.0
100897,0,Cash loans,M,N,Y,0,135000.0,550980.0,40221.0,450000.0,Unaccompanied,Working,Secondary / secondary special,Single / not married,House / apartment,0.006305,-8087,-473,-1722.0,-745,,1,1,0,1,0,0,,1.0,3,3,THURSDAY,4,0,0,0,0,0,0,Self-employed,,0.04528758680184871,0.11987796089553485,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5.0,0.0,5.0,0.0,0.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,1.0,0.0,0.0,1.0
100898,0,Cash loans,F,N,Y,0,112500.0,497520.0,30568.5,450000.0,Unaccompanied,Pensioner,Secondary / secondary special,Married,House / apartment,0.016612000000000002,-22478,365243,-7260.0,-4246,,1,0,0,1,0,0,,2.0,2,2,TUESDAY,14,0,0,0,0,0,0,XNA,,0.5639298077729205,0.746300213050371,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,-1161.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
